filepath,label
D:/Final_project_data/Train\Tomato__Target_Spot\bb162385-0a45-4051-b352-dcba2ff7d66c___Com.G_TgS_FL 8133.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\bf3f10ee-b48d-4a5c-ab65-75fd99cd0bdf___Com.G_TgS_FL 8146.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\bfd93723-d2d2-405a-924f-8f5adc443d6c___Com.G_TgS_FL 0797.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\c190c3ef-31e1-4d88-bb28-c6e747d4ff1f___Com.G_TgS_FL 9838.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\c60f807c-c094-4fd0-bd34-ccc329d146e9___Com.G_TgS_FL 0675.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\c81e92a8-0665-45ac-8887-b8b749a033da___Com.G_TgS_FL 8277.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\c83ff0f8-5747-4a29-a562-63fd4c21385a___Com.G_TgS_FL 9951.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\cadbe243-304b-4a9c-800f-fe5abb34839a___Com.G_TgS_FL 0906.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\cb6ab433-8af6-480f-889a-e5e53df5992c___Com.G_TgS_FL 8184.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\cec49ee8-8ed3-40c6-80e5-d7ebff28dd45___Com.G_TgS_FL 8340.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\ced86048-1584-4fd0-83ae-a177430bafa8___Com.G_TgS_FL 0805.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\d0027625-3a04-4187-a80d-2d004127b1cb___Com.G_TgS_FL 9760.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\d36367e0-e34d-4d67-804d-c5d466a5eb9c___Com.G_TgS_FL 0896.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\d4d1505c-7798-4961-a44a-c190c3dd2b55___Com.G_TgS_FL 9997.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\d76cf4ed-cb89-4467-929e-2f96ae9303fe___Com.G_TgS_FL 8120.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\dbde19fe-bc70-417b-9852-ee624dd7fe7c___Com.G_TgS_FL 9845.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\dcf0109d-40cb-4aae-be1d-a3f4d36f5e6d___Com.G_TgS_FL 0762.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\e1b0584e-fa68-446c-85e1-1658252585db___Com.G_TgS_FL 1125.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\e4d49981-3d94-4a22-bba7-2be41b0fc65f___Com.G_TgS_FL 9880.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\e74eadf5-2950-42dc-bcbf-d5e86e2c52b7___Com.G_TgS_FL 8382.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\e7969712-afe2-48f9-987b-f0596e9c722c___Com.G_TgS_FL 1087.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\ec6bc457-a4d9-4deb-8f1b-5605637e6c99___Com.G_TgS_FL 9799.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\ef6528c4-46d7-4d22-9e1b-3e2f58dbd6a8___Com.G_TgS_FL 1080.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\f7ab8f84-31f8-4d1d-9068-e7918ce9c4bf___Com.G_TgS_FL 0780.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\f845fbab-129e-489a-b5b4-ba7a14679972___Com.G_TgS_FL 1130.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\f8d56ae0-9f9b-4a80-89ec-41717ab8fd38___Com.G_TgS_FL 8256.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\fc089812-4537-413d-bade-e028fe9edac4___Com.G_TgS_FL 8255.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Target_Spot\fd5b634a-0205-4d0b-b584-4638245fb276___Com.G_TgS_FL 0648.JPG,Tomato__Target_Spot
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\00c07a77-15e6-4815-92d4-8d1e1afb7f3c___PSU_CG 2052.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\01b32f27-2b9b-4961-805b-8066bf4d90f1___PSU_CG 2417.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\021accd9-bbb2-4777-8f94-93295e6de49e___PSU_CG 2075.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\03b6acc7-41a6-4670-b47c-bef6d4baea18___PSU_CG 2363.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\046a2559-23b4-4018-a3db-337347ceb391___PSU_CG 2321.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\08e45674-8d1e-4c3c-804a-663d9fef1ead___PSU_CG 2249.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\09910ece-e505-4e19-ae9b-0d9e2eaa2cb1___PSU_CG 2047.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\0befa341-0db3-49f4-b4fc-beeb05854bff___PSU_CG 2338.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\169a7634-85a7-4096-85a3-4e75de98defe___PSU_CG 2226.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\16f91dc7-59a2-4cc3-b896-64e28bc60ced___PSU_CG 2108.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\1ccfd473-6b3d-47a9-897b-0653d7683d75___PSU_CG 2163.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\1f675039-385d-4438-b157-db0c95673580___PSU_CG 2100.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\20182b2d-dfda-4ef1-89cc-17856e051b00___PSU_CG 2072.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\22a98961-90fb-4ff5-a6db-6313fa61f74b___PSU_CG 2125.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\2324b02b-1f9d-46a2-82f2-23856019d516___PSU_CG 2382.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\2370fa79-6f15-4ae5-a3cb-2d585a0043c2___PSU_CG 2178.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\27000177-5a1d-4539-b78d-07a6f9a38089___PSU_CG 2168.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\274c03c3-c69a-4182-ba3f-d6e93b2dea0b___PSU_CG 2349.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\27ebc6ca-9094-46c1-9fa7-35432b9adb93___PSU_CG 2310.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\29bbbfcc-76ef-4506-9c1b-1a749646856e___PSU_CG 2184.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\2afd76a3-68f8-42cf-a68a-2f3076168dc0___PSU_CG 2260.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\2d053972-2f30-414c-9de9-e37c98e44648___PSU_CG 2104.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\2df35be7-ba8c-4ff6-a608-f7c481c59ede___PSU_CG 2202.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\3790abe5-03cb-4d5c-bfaa-9dcbc64debb2___PSU_CG 2402.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\3890da39-cc56-47ae-bc49-547565b69dc0___PSU_CG 2248.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\3a99961c-cc66-44a9-b2c7-4d5a0714e839___PSU_CG 2162.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\3b0a3f5d-ff2c-4c7b-a8b9-71d8daa6dd4f___PSU_CG 2097.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\3cb6ee9b-8550-4216-bde5-814807add4e5___PSU_CG 2395.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\3ecbb7b8-ad66-4944-886e-de2ae2c2c35e___PSU_CG 2095.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\3f2e59c8-d048-4995-adc0-a9a758044b8d___PSU_CG 2206.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\4139ab06-a33a-448d-819a-3b6da9784a2d___PSU_CG 2049.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\43f4bccf-0e70-479a-9880-5523f8ffbe9b___PSU_CG 2367.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\4571a1c4-3a67-4437-a5bf-8bc1a2af22e4___PSU_CG 2360.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\457f4e02-65b3-4e02-ba87-7f20ab44f89e___PSU_CG 2180.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\49a98ba1-a1b1-4d4b-85af-29aa6648fc64___PSU_CG 2292.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\4e35d3db-e33d-493d-80f2-6a3fdce77959___PSU_CG 2135.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\597a2eac-2596-4aed-9b6c-0ec234998ed8___PSU_CG 2210.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\597f8dc8-681f-49a8-8985-4ba5b181b53a___PSU_CG 2193.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\5c049070-cf7f-4508-8e61-c5efb64bca3c___PSU_CG 2326.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\5d5ee5fc-35e3-4be9-980e-111679ec95b3___PSU_CG 2170.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\5f45109b-365d-47f2-9921-07e576ac9a93___PSU_CG 2314.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\629e19d4-c6f5-457f-9e17-80a1e77140fe___PSU_CG 2129.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\65226438-efaa-4bf4-91e7-e459e3528565___PSU_CG 2143.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\656459eb-a35c-426b-8ee9-45d4a4076b5b___PSU_CG 2228.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\6804695f-56f8-4ff9-90f8-69ee95097463___PSU_CG 2067.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\6881c9a5-04b2-41c3-b29f-1ca04bd73967___PSU_CG 2390.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\69bad8a8-c403-4e4b-bff8-1026169bb582___PSU_CG 2109.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\6b15d0fc-1089-4f54-955a-0d1ebbf0ab30___PSU_CG 2364.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\6c468dae-d392-4435-8d2f-adcadf0425b8___PSU_CG 2276.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\6ddf37fe-9143-420d-a269-c57f53ac5429___PSU_CG 2213.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\6e36029a-1c73-49e6-80b9-5e5cf12f43c1___PSU_CG 2217.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\6e67c953-5934-439c-8303-e1762793a36a___PSU_CG 2181.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\6e8fac68-5902-4a78-a5c1-05c1c9dd006f___PSU_CG 2343.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\6ebb483a-d1b6-4d7d-aad1-e717c2a36167___PSU_CG 2286.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\72124620-ccfa-40d7-a518-a0257def7afc___PSU_CG 2335.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\73d4d7e9-6565-468f-83f4-ce0652c23577___PSU_CG 2316.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\75c566a5-8c20-4294-8138-4f06a3c2df7c___PSU_CG 2158.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\7db0dde8-3597-4a71-8fc1-cc6bc1dd89c4___PSU_CG 2196.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\7ddb3878-8899-42bd-8ec1-5ee012f30cf2___PSU_CG 2188.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\830ed62d-ec4b-4df9-97fe-fddf36d7c3cb___PSU_CG 2301.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\897f830b-569c-46e0-8c27-1b82504ae77f___PSU_CG 2113.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\89bc4fcf-1c6c-4285-84b5-564fd657e150___PSU_CG 2419.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\8a000704-8eda-40bd-b07d-d04634d4fe72___PSU_CG 2238.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\8a398af5-59cc-4d7e-9de9-07c5a5bb2cf3___PSU_CG 2116.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\8af472ce-108f-4478-807f-cdf8f4cbdceb___PSU_CG 2218.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\8bfa3082-1cd3-4520-b8cc-2fae871dbc55___PSU_CG 2239.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\9586aed6-53c5-4245-8994-a60ac12e422c___PSU_CG 2361.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\96c9cc98-5faf-49ad-826b-11f3ecd64577___PSU_CG 2161.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\9752941a-c045-41ef-aa87-55bc29011096___PSU_CG 2138.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\99e849b4-3c38-4a96-ba96-14a133861e06___PSU_CG 2151.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\9ef0e7b7-ce38-4829-aad9-23b954a26000___PSU_CG 2324.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\a0966902-32cd-469a-bf55-9fc7f4761107___PSU_CG 2322.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\a5bc7391-adbd-4d94-89b0-e3aeb7ba81b9___PSU_CG 2368.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\aab31aa2-ac8f-46a1-9b9b-7b728a776e8d___PSU_CG 2250.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\adb470b2-bae7-4386-bbc2-cda168dd69e2___PSU_CG 2315.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\afd8bd61-a7fe-4ee1-8cf8-afa0c116d751___PSU_CG 2391.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\b2622141-87e3-4d73-8eb0-21401f3bbab5___PSU_CG 2144.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\b2cb36e6-ff72-4518-b344-a6500af4fa40___PSU_CG 2332.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\b32647fc-d502-4bb4-99f6-3003874daee4___PSU_CG 2246.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\b455e70e-1ff9-4081-a0bb-6d16c88402e3___PSU_CG 2105.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\b8a9c9dd-fbba-41e2-b75d-7fd7f990cda0___PSU_CG 2185.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\b8c1b55d-a4b9-4f84-9f0c-bd7d08a48f78___PSU_CG 2262.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\b9c75527-d6ee-4c24-b293-9618b378157c___PSU_CG 2130.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\bdcbce9a-e672-47e2-97d0-1b4e7e57f188___PSU_CG 2403.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\bfe4e207-18c5-46cb-9022-0a94c6826f81___PSU_CG 2234.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\c03d1596-7911-42f1-bbf3-3f3c052b3e76___PSU_CG 2223.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\c16122a0-a5e9-47d6-82b6-93325f1e9667___PSU_CG 2385.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\c9bbf37c-d34f-41b7-9134-e3b81f4e739e___PSU_CG 2145.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\cd8dc897-42ed-494e-8079-53d625d925e0___PSU_CG 2311.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\d398ca36-5b67-4690-a2d2-53380e63c4bb___PSU_CG 2085.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\d6e833a9-cf89-4d75-a524-7a52356b08de___PSU_CG 2358.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\d8106a03-3742-4e57-9ea7-d634b56c76cf___PSU_CG 2265.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\d987e4ec-b96a-411e-b132-daf7d8e8707d___PSU_CG 2114.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\db6ecf05-d8bd-431f-86d7-d3f5403eab81___PSU_CG 2408.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\e10f2f79-91b8-4210-95a3-f1fe50d109e2___PSU_CG 2295.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\e1693a70-df15-4743-829a-67f593d1e381___PSU_CG 2110.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\e19ffd2f-e299-49c2-b445-270a938fc4e7___PSU_CG 2251.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\efd2cbd0-24dc-4c09-92b1-37963ae84721___PSU_CG 2379.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\f32568bd-2f68-4cbc-b083-4d9084858436___PSU_CG 2155.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\f600fd06-c834-4305-83b2-ee1bd08cea49___PSU_CG 2235.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\f6c12455-7dce-40b2-9d33-36bff9caa4ea___PSU_CG 2192.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\f7066d3e-694d-44a0-a42a-a8fb1eb52ff7___PSU_CG 2190.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\f7100402-ba19-464b-8952-fcfe92a706c0___PSU_CG 2132.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\f85cef40-132b-4be8-8781-d8e5c14c7f22___PSU_CG 2242.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_mosaic_virus\ffdb355f-1de6-4217-8aac-6695ee621512___PSU_CG 2342.JPG,Tomato__Tomato_mosaic_virus
D:/Final_project_data/Train\Tomato__Tomato_YellowLeaf__Curl_Virus\0273f811-11bf-4fc3-b8b1-fe33ac4b3692___UF.GRC_YLCV_Lab 03226.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus
D:/Final_project_data/Train\Tomato__Tomato_YellowLeaf__Curl_Virus\0320cf63-ce16-4c8d-bef4-7fda66f36741___UF.GRC_YLCV_Lab 02599.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus
D:/Final_project_data/Train\Tomato__Tomato_YellowLeaf__Curl_Virus\036ebe7a-a3e5-41cc-9938-1c20a444b6da___UF.GRC_YLCV_Lab 02685.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus
D:/Final_project_data/Train\Tomato__Tomato_YellowLeaf__Curl_Virus\057552a8-8c38-443f-b523-5ee2b428e622___UF.GRC_YLCV_Lab 09477.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus
D:/Final_project_data/Train\Tomato__Tomato_YellowLeaf__Curl_Virus\05fcb411-6673-4c9a-a028-6cf70a8033a6___YLCV_NREC 0197.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus
D:/Final_project_data/Train\Tomato__Tomato_YellowLeaf__Curl_Virus\07d50744-753e-41f2-b637-99f2ff6c186d___UF.GRC_YLCV_Lab 01558.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus
D:/Final_project_data/Train\Tomato__Tomato_YellowLeaf__Curl_Virus\083bcb47-7ab1-48dc-9bfb-a568c084a289___UF.GRC_YLCV_Lab 09365.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus
D:/Final_project_data/Train\Tomato__Tomato_YellowLeaf__Curl_Virus\0a0fe942-bb9e-4384-8466-779017d00bcf___UF.GRC_YLCV_Lab 02192.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus
D:/Final_project_data/Train\Tomato__Tomato_YellowLeaf__Curl_Virus\0a8aaafa-a978-49f5-9324-61fc4c766845___YLCV_GCREC 2694.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus
D:/Final_project_data/Train\Tomato__Tomato_YellowLeaf__Curl_Virus\0c72b9ff-059c-4169-879e-dd7f7ad46a7c___YLCV_GCREC 2303.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus
D:/Final_project_data/Train\Tomato__Tomato_YellowLeaf__Curl_Virus\0cadd488-b8bd-4396-830d-c5bae89571e4___YLCV_NREC 0083.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus
D:/Final_project_data/Train\Tomato__Tomato_YellowLeaf__Curl_Virus\0efb26b8-d292-4a54-ac93-32e5abb09d82___UF.GRC_YLCV_Lab 02715.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus
D:/Final_project_data/Train\Tomato__Tomato_YellowLeaf__Curl_Virus\0f0da02f-84af-4fba-a236-ee4be8a35884___UF.GRC_YLCV_Lab 03086.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus
D:/Final_project_data/Train\Tomato__Tomato_YellowLeaf__Curl_Virus\1104914f-f715-4b02-b551-5cdf03f54bcb___YLCV_NREC 2717.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus
D:/Final_project_data/Train\Tomato__Tomato_YellowLeaf__Curl_Virus\139008b7-e1be-4de4-84b1-763758c94f5f___UF.GRC_YLCV_Lab 02561.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus
D:/Final_project_data/Train\Tomato__Tomato_YellowLeaf__Curl_Virus\1622f25f-5dfe-4fc1-ad11-b0bf3effbd68___UF.GRC_YLCV_Lab 02392.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus
D:/Final_project_data/Train\Tomato__Tomato_YellowLeaf__Curl_Virus\1a64dea7-6a32-4da5-9212-eccc7c777b38___YLCV_GCREC 2210.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus
D:/Final_project_data/Train\Tomato__Tomato_YellowLeaf__Curl_Virus\1b02f13d-08c6-4f7b-b0ae-2bc026a92759___YLCV_NREC 2961.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus
D:/Final_project_data/Train\Tomato__Tomato_YellowLeaf__Curl_Virus\1d5035e8-e116-4c36-a259-df87a69bc953___UF.GRC_YLCV_Lab 09586.JPG,Tomato__Tomato_YellowLeaf__Curl_Virus
